CODCLI,ESPECIE,PORTE,IDADE,REPRESENTACAO
321354,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00635%
331871,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.01425%
59741,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
18889,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.05915%
318131,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00449%
320364,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00526%
15909,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01579%
305482,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.05683%
333716,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
13760,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.06534%
332350,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00945%
17545,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.02710%
324559,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01270%
62137,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00805%
270010,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01394%
17027,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00712%
55791,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01456%
13220,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00434%
318201,CÃES,PEQUENO,ADULTO,0.00403%
312416,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01115%
305878,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00805%
15805,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00124%
317293,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.02617%
13330,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00681%
19038,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01332%
318358,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01936%
58205,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00155%
58370,CÃES,PEQUENO,ADULTO,0.00403%
16003,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00666%
59781,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00914%
61966,CÃES,PEQUENO,ADULTO,0.00852%
16791,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00465%
317623,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.02261%
319708,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00588%
319094,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01239%
267593,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00077%
306625,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00155%
318344,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00821%
178,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00418%
57551,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00526%
25559,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.18163%
320345,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00929%
315531,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00294%
321076,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01022%
63956,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00712%
18060,CÃES,PEQUENO,ADULTO,0.00604%
55900,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.03840%
21149,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00263%
323820,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00170%
18084,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00898%
324150,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00186%
32976,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00619%
312623,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00279%
319789,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
306723,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
26125,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00170%
323891,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00077%
61824,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01425%
64981,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.41946%
17777,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00341%
326232,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
62455,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00170%
266734,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01301%
307840,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00480%
65117,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00186%
321075,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00852%
266970,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00232%
318400,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00480%
308630,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00356%
326950,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01053%
307539,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01997%
267709,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00155%
21396,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00310%
301673,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00201%
269674,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.02787%
325135,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00805%
302020,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
321146,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
57657,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00418%
307707,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00372%
324297,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.02431%
318587,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00712%
2819,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01068%
12160,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01626%
306406,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00248%
307872,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01471%
317120,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00186%
320224,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00341%
2667,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01161%
312802,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
330408,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00170%
326923,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00201%
327598,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00294%
12076,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.06983%
313996,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00062%
20997,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00139%
268405,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01719%
328958,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00108%
21037,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01146%
331134,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00294%
329925,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00248%
269703,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
3818,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.09678%
331889,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
24564,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00387%
271558,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00883%
24794,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01239%
316516,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01409%
320700,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.01363%
21683,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00712%
55358,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00139%
328427,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00557%
329290,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00588%
325891,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00480%
267415,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01130%
15693,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01006%
33403,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.01068%
422,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00279%
33349,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.05946%
329521,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00263%
309456,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00650%
322970,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00263%
331386,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00217%
20061,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00077%
22674,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00697%
315204,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00341%
333273,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
317131,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01703%
269457,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00186%
309465,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00434%
267951,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00542%
323836,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.03081%
308907,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
302725,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00666%
3734,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01657%
267483,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00495%
332888,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00217%
15845,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.02772%
334064,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
313566,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01425%
313117,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO|SÊNIOR,0.00511%
333914,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00124%
12515,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.04614%
16193,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00991%
55868,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00743%
309822,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.02261%
63909,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00093%
18058,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.02911%
12339,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00774%
309003,CÃES,PEQUENO,FILHOTE,0.00279%
57523,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00945%
317590,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01378%
317795,CÃES,PEQUENO,ADULTO,0.00635%
302141,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01037%
314897,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00387%
316593,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.01006%
57413,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.02787%
307181,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00573%
21085,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01951%
317901,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.03453%
301890,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01874%
270040,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00898%
63339,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
310751,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00387%
33068,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00403%
18742,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00139%
308828,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01734%
2690,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01285%
20790,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.16274%
62851,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01796%
311930,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00852%
17290,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00728%
314854,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
16352,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.02539%
58309,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00480%
61454,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.03174%
14411,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.01037%
17964,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00790%
17591,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00372%
55745,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00201%
267775,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01053%
320054,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
317808,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00077%
58535,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00279%
59921,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01456%
270365,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00217%
25943,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00635%
20193,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01425%
3973,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01068%
301920,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00155%
12271,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01641%
25144,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00325%
16350,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00588%
325433,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
315022,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
266913,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00790%
20122,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00619%
17371,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00356%
19359,PÁSSAROS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00139%
20457,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
12990,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.01285%
22473,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00108%
325640,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
323610,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00666%
19135,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.02075%
308773,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00186%
266698,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00403%
318956,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00728%
26246,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00619%
25881,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00635%
329419,CÃES|GATOS,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00077%
268203,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00991%
328716,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
315110,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00465%
20479,PÁSSAROS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
311929,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00914%
62724,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00852%
307965,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00341%
317749,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01843%
307914,CÃES,PEQUENO,ADULTO,0.00449%
26253,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00697%
21618,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00279%
17137,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00248%
63560,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00666%
17448,CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00294%
20400,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01502%
310071,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00418%
303349,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00155%
308997,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00697%
332709,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
22608,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00170%
270186,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.03856%
28448,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.04583%
330236,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00186%
63376,CÃES,PEQUENO,ADULTO,0.00139%
267475,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00124%
22800,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01517%
301286,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01037%
18879,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00991%
302085,PÁSSAROS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00495%
325410,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00681%
16098,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00201%
55941,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01301%
16012,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00217%
19369,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00356%
24887,PÁSSAROS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00217%
56032,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01394%
32877,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01548%
24946,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.02276%
26183,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00650%
