CODCLI,CODPROD,EAN,PRODUTO,ESPECIE,PORTE,IDADE,DEPARTAMENTO,DT_VENDA,QT_VENDA
270146,55107,7896273807797,ADITIVO ANTIODOR KELCO PIPICAT CAMPESTRE PARA GATOS 500 G,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,266196,7896108808821,ALCON CLUB PAPA PARA FILHOTES PASSAROS 600G,PÁSSAROS,PEQUENO|MÉDIO|GRANDE,FILHOTE,ALIMENTOS,00:00.0,1
1,267094,7896044963486,ALCOOL EM GEL GIOVANNA BABY BLUE 60ML,SEM ESPÉCIE,SEM PORTE,SEM IDADE,HIGIENE E BELEZA,00:00.0,1
19816,267103,7896044956419,ALCOOL EM GEL GIOVANNA BABY CLASSIC 500ML,SEM ESPÉCIE,SEM PORTE,SEM IDADE,HIGIENE E BELEZA,00:00.0,1
1,267103,7896044956419,ALCOOL EM GEL GIOVANNA BABY CLASSIC 500ML,SEM ESPÉCIE,SEM PORTE,SEM IDADE,HIGIENE E BELEZA,00:00.0,1
61516,267092,7896044963509,ALCOOL EM GEL GIOVANNA BABY CLASSIC 70º 60ML,SEM ESPÉCIE,SEM PORTE,SEM IDADE,HIGIENE E BELEZA,00:00.0,2
17166,267092,7896044963509,ALCOOL EM GEL GIOVANNA BABY CLASSIC 70º 60ML,SEM ESPÉCIE,SEM PORTE,SEM IDADE,HIGIENE E BELEZA,00:00.0,1
1,260858,260858,AMINODOG 60G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,260390,7896006212805,ANTIBACTERIANO AGENER UNIÃO DOXITRAT 200 MG - 24 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,3
61359,2177,7897757711043,ANTIBACTERIANO ORGANNACT PRATA SPRAY 500 ML,CÃES|GATOS|RÉPTEIS|PÁSSAROS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,4
18381,261954,7908320400261,RAÇÃO SECA HERCOSUL BIOFRESH PARA CÃES FILHOTES RAÇAS GRANDES E GIGANTES 15 KG,CÃES,GRANDE|GIGANTE,FILHOTE,ALIMENTOS,00:00.0,1
15955,6940,7898923563817,RAÇÃO SECA DOG EXCELLENCE PARA CÃES SÊNIOR RAÇAS MÉDIAS E GRANDES 15 KG,CÃES,MÉDIO|GRANDE,SÊNIOR,ALIMENTOS,00:00.0,1
1,1057,7897757711326,ANTIBACTERIANO SPRAY ORGANNACT PRATA 200 ML,CÃES|GATOS|RÉPTEIS|PÁSSAROS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
17697,10016,7896006202745,ANTIBIÓTICO AGENER UNIÃO AGEMOXI CL 50 MG - 10 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
63719,14679,7896006212768,ANTIBIÓTICO AGENER UNIÃO DOXITRAT 80 MG - 24 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
18782,2333,7891106005999,ANTIBIÓTICO BAYER BAYTRIL FLAVOUR ENROFLOXACINO 15 MG - 10 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
61516,2333,7891106005999,ANTIBIÓTICO BAYER BAYTRIL FLAVOUR ENROFLOXACINO 15 MG - 10 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
306403,53831,7898146300138,ANTIBIÓTICO CEPAV GIARDICID 500 MG - 5 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
17916,259160,7898043431508,ANTIBIÓTICO CEVA ENROPET 150 MG - 10 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
62661,259161,7898043431492,ANTIBIÓTICO CEVA ENROPET 50 MG - 10 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
306240,259161,7898043431492,ANTIBIÓTICO CEVA ENROPET 50 MG - 10 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,1512,7898043433601,"ANTIBIÓTICO CEVA MARBOPET 27,5 MG - 10 COMPRIMIDOS - PARA CÃES E GATOS",CÃES|GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
32852,1886,7898043433618,"ANTIBIÓTICO CEVA MARBOPET 82,5 MG - 10 COMPRIMIDOS - PARA CÃES E GATOS",CÃES|GATOS,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
15918,9844,7898019865702,ANTIBIÓTICO OUROFINO CELESPORIN 150 MG - 12 COMPRIMIDOS,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
17993,261999,7896210540466,ANTIBIÓTICO PROVETS DOXIPRO DOXICLINA 200 MG - 12 COMPRIMIDOS - PARA CÃES,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
317567,1866,7898393750281,ANTIBIÓTICO SYNTEC DOXITEC DOXICLINA 100 G - 16 COMPRIMIDOS -  PARA CÃES E GATOS,CÃES|GATOS,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
56261,1866,7898393750281,ANTIBIÓTICO SYNTEC DOXITEC DOXICLINA 100 G - 16 COMPRIMIDOS -  PARA CÃES E GATOS,CÃES|GATOS,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,5
1,2256,7898393750298,ANTIBIÓTICO SYNTEC DOXITEC DOXICLINA 50 G - 16 COMPRIMIDOS -  PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
22041,2256,7898393750298,ANTIBIÓTICO SYNTEC DOXITEC DOXICLINA 50 G - 16 COMPRIMIDOS -  PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
22041,2256,7898393750298,ANTIBIÓTICO SYNTEC DOXITEC DOXICLINA 50 G - 16 COMPRIMIDOS -  PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
317766,261453,7898006190503,ANTIBIÓTICO UCBVET INFECTRAT ENROFLOXACINA 50 MG- 10 COMPRIMIDOS - PARA CÃES,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,2546,7898019864309,ANTI-FLAMATÓRIO ANTIFUNGICO E ANTIBACTERIANO OUROFINO DERMOTRAT CREME 20 G,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
270997,2546,7898019864309,ANTI-FLAMATÓRIO ANTIFUNGICO E ANTIBACTERIANO OUROFINO DERMOTRAT CREME 20 G,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
312634,1654,7898019864316,ANTI-FLAMATÓRIO ANTIFUNGICO E ANTIBACTERIANO OUROFINO DERMOTRAT SPRAY 75G - 110 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
312634,1654,7898019864316,ANTI-FLAMATÓRIO ANTIFUNGICO E ANTIBACTERIANO OUROFINO DERMOTRAT SPRAY 75G - 110 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
20458,261589,7908320400384,"RAÇÃO SECA HERCOSUL BIOFRESH PARA CÃES SÊNIOR RAÇAS PEQUENAS E MINI 10,1KG",CÃES,PEQUENO,SÊNIOR,ALIMENTOS,00:00.0,1
1,2213,7896185971180,ANTI-FLAMATÓRIO MSD METICORTEN 20 MG - 10 COMPRIMIDOS - PARA CÃES,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,4
308718,2212,7896185971173,ANTI-FLAMATÓRIO MSD METICORTEN 5 MG - 10 COMPRIMIDOS- PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
18547,13472,7898031811046,ANTIFÚNGICO IBASA CETOCONAZOL SUSPENSÃO ORAL 20% 20 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
25495,2549,7898079240167,ANTI-INFLAMATÓRIO CORT-TRAT SM INJETÁVEL DEXAMETASONA 10 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
17166,2024,7898019867901,"ANTI-INFLAMATÓRIO OUROFINO MAXICAM 0,5MG -10 COMPRIMIDOS NA CARTELA",CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
56261,9094,7898019867157,ANTI-INFLAMATÓRIO OUROFINO PREDIDERM 20 MG - 10 COMPRIMIDOS NA CARTELA,CÃES|GATOS,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,9094,7898019867157,ANTI-INFLAMATÓRIO OUROFINO PREDIDERM 20 MG - 10 COMPRIMIDOS NA CARTELA,CÃES|GATOS,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,6609,7898019867140,ANTI-INFLAMATÓRIO OUROFINO PREDIDERM 5 MG - 10 COMPRIMIDOS NA CARTELA,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
270251,6609,7898019867140,ANTI-INFLAMATÓRIO OUROFINO PREDIDERM 5 MG - 10 COMPRIMIDOS NA CARTELA,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
317786,18248,7898146300176,"ANTIMICROBIANO CEPAV DOXY SUSPENSÃO 300 MG - PARA CÃES, GATOS E PÁSSAROS",CÃES|GATOS,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
2672,261597,7908320400377,RAÇÃO SECA HERCOSUL BIOFRESH PARA CÃES SÊNIOR RAÇAS PEQUENAS E MINI 1 KG,CÃES,PEQUENO,SÊNIOR,ALIMENTOS,00:00.0,1
21079,259662,7898232038822,ANTIMICROBIANO VANSIL CEFA SID CEFADROXILA 440 MG - 5 COMPRIMIDOS NA CARTELA - PARA CÃES E GATOS,CÃES|GATOS,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
21079,259662,7898232038822,ANTIMICROBIANO VANSIL CEFA SID CEFADROXILA 440 MG - 5 COMPRIMIDOS NA CARTELA - PARA CÃES E GATOS,CÃES|GATOS,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,4
19235,258409,7898510457581,RAÇÃO SECA HERCOSUL THREE DOGS PREMIUM ESPECIAL ORIGINAL PARA CÃES ADULTOS RAÇAS MÉDIAS E GRANDES 20 KG,CÃES,MÉDIO|GRANDE,ADULTO,ALIMENTOS,00:00.0,1
1,10141,7891106006064,"ANTIPULGAS BAYER ADVOCATE ATÉ 4KG - 1 BISNAGA DE 0,4ML - PARA GATOS",GATOS,PEQUENO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
20208,17901,7898053770246,ANTIPULGAS E CARRAPATOS BOEHRINGER INGELHEIM FRONTLINE SPRAY 250 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
317578,17909,7898053774343,"ANTIPULGAS E CARRAPATOS BOEHRINGER INGELHEIM NEXGARD 28,3MG 4,1 A 10 KG - 1 COMPRIMIDO - PARA CÃES",CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
22211,17911,7898053774435,"ANTIPULGAS E CARRAPATOS BOEHRINGER INGELHEIM NEXGARD 68MG 10,1 A 25 KG - 1 COMPRIMIDO - PARA CÃES",CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
61816,18201,7898043434127,"ANTIPULGAS E CARRAPATOS CEVA VECTRA 3D 0,8ML 1,5 A 4 KG - 1 PIPETA - PARA CÃES",CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
62857,18204,7898043434134,"ANTIPULGAS E CARRAPATOS CEVA VECTRA 3D 1,6ML 4 A 10 KG - 1 PIPETA - PARA CÃES",CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
61816,18204,7898043434134,"ANTIPULGAS E CARRAPATOS CEVA VECTRA 3D 1,6ML 4 A 10 KG - 1 PIPETA - PARA CÃES",CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
65047,259432,5420036917915,"ANTIPULGAS E CARRAPATOS ELANCO CREDELI 112,5MG 2,5 A 5,5KG - 3 COMPRIMIDOS - PARA CÃES",CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
270138,259642,5420036940388,ANTIPULGAS E CARRAPATOS ELANCO CREDELI 900 MG 22 A 45 KG - 3 COMPRIMIDOS - PARA CÃES,CÃES,GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
12990,10738,8713184137036,ANTIPULGAS E CARRAPATOS MSD BRAVECTO 1000 MG 20 A 40 KG - 1 COMPRIMIDO - PARA CÃES,CÃES,GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,10736,8713184136992,"ANTIPULGAS E CARRAPATOS MSD BRAVECTO 250 MG 4,5 A 10 KG - 1 COMPRIMIDO - PARA CÃES",CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
313285,10736,8713184136992,"ANTIPULGAS E CARRAPATOS MSD BRAVECTO 250 MG 4,5 A 10 KG - 1 COMPRIMIDO - PARA CÃES",CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,822,7898121840147,ANTIPULGAS E CARRAPATOS TALFON TOP BALDE 100G- PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
266694,261655,7908320400117,"RAÇÃO SECA HERCOSUL BIOFRESH PARA CÃES ADULTOS RAÇAS PEQUENAS E MINI 10,1KG",CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
62857,260027,7897515650430,ANTIPULGAS E CARRAPATOS VIRBAC DEFENDOG SPRAY ANTIPARASITÁRIO EXTERNO 250 ML - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
2910,261455,7898510459240,RAÇÃO ÚMIDA HERCOSUL THREE DOGS ORIGINAL SACHÊ ADULTOS RAÇAS PEQUENAS E MINI 100 G,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,10
270433,5627,7898049717958,"ANTIPULGAS E CARRAPATOS ZOETIS REVOLUTION 6% 0,25ML PARA CÃES E GATOS FILHOTES ATÉ 2,5KG COM 1 AMPOLA",CÃES|GATOS,PEQUENO,FILHOTE,FARMÁCIA,00:00.0,1
19152,5627,7898049717958,"ANTIPULGAS E CARRAPATOS ZOETIS REVOLUTION 6% 0,25ML PARA CÃES E GATOS FILHOTES ATÉ 2,5KG COM 1 AMPOLA",CÃES|GATOS,PEQUENO,FILHOTE,FARMÁCIA,00:00.0,3
270433,1013,7898049717965,"ANTIPULGAS E CARRAPATOS ZOETIS REVOLUTION 6% 0,75ML PARA GATOS DE 2,6 A 7,5KG COM 1 AMPOLA",GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
317449,1013,7898049717965,"ANTIPULGAS E CARRAPATOS ZOETIS REVOLUTION 6% 0,75ML PARA GATOS DE 2,6 A 7,5KG COM 1 AMPOLA",GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
20790,1013,7898049717965,"ANTIPULGAS E CARRAPATOS ZOETIS REVOLUTION 6% 0,75ML PARA GATOS DE 2,6 A 7,5KG COM 1 AMPOLA",GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
309965,7006,7898923563671,"RAÇÃO SECA DOG EXCELLENCE PARA CÃES ADULTOS RAÇAS PEQUENAS CORDEIRO 10,1 KG",CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
21177,261599,7908320400360,RAÇÃO SECA HERCOSUL BIOFRESH PARA CÃES SÊNIOR RAÇAS PEQUENAS E MINI 3 KG,CÃES,PEQUENO,SÊNIOR,ALIMENTOS,00:00.0,1
1,258743,7898049719457,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 05 MG 1,3 A 2,5 KG 1 COMPRIMIDO",CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,54947,7898049719464,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 10 MG 2,6 A 5KG 1 COMPRIMIDO",CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
307522,54947,7898049719464,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 10 MG 2,6 A 5KG 1 COMPRIMIDO",CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,54947,7898049719464,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 10 MG 2,6 A 5KG 1 COMPRIMIDO",CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
317789,54947,7898049719464,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 10 MG 2,6 A 5KG 1 COMPRIMIDO",CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
306312,18554,7898049719402,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 10 MG 2,6 A 5KG 3 COMPRIMIDOS",CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
306312,18554,7898049719402,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 10 MG 2,6 A 5KG 3 COMPRIMIDOS",CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
19816,54948,7898049719471,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 20 MG 5,1 A 10 KG 1 COMPRIMIDO",CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
65047,54948,7898049719471,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 20 MG 5,1 A 10 KG 1 COMPRIMIDO",CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
317767,54948,7898049719471,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 20 MG 5,1 A 10 KG 1 COMPRIMIDO",CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,54948,7898049719471,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 20 MG 5,1 A 10 KG 1 COMPRIMIDO",CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
302628,54948,7898049719471,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 20 MG 5,1 A 10 KG 1 COMPRIMIDO",CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
19816,18555,7898049719419,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 20 MG 5,1 A 10 KG 3 COMPRIMIDOS",CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,18555,7898049719419,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 20 MG 5,1 A 10 KG 3 COMPRIMIDOS",CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,54949,7898049719488,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 40 MG 10,1 A 20 KG 1 COMPRIMIDO",CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,54949,7898049719488,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 40 MG 10,1 A 20 KG 1 COMPRIMIDO",CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
313380,54949,7898049719488,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 40 MG 10,1 A 20 KG 1 COMPRIMIDO",CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,54949,7898049719488,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 40 MG 10,1 A 20 KG 1 COMPRIMIDO",CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
306312,18556,7898049719426,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 40 MG 10,1 A 20 KG 3 COMPRIMIDOS",CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
306312,18559,7898049719433,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC 80 MG 20,1 A 40 KG 3 COMPRIMIDOS",CÃES,GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
61359,55010,7898049719501,"ANTIPULGAS E CARRAPATOS ZOETIS SIMPARIC120 MG 40,1 A 60 KG 1 COMPRIMIDO",CÃES,GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
21736,14779,5420036914938,ANTIPULGAS ELANCO CAPSTAR 57 MG 11 A 57 KG - 1 COMPRIMIDO - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,212,7897614100263,ANTITÓXICO BRAVET MERCEPTON ORAL 20 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
18782,212,7897614100263,ANTITÓXICO BRAVET MERCEPTON ORAL 20 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,212,7897614100263,ANTITÓXICO BRAVET MERCEPTON ORAL 20 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
17166,212,7897614100263,ANTITÓXICO BRAVET MERCEPTON ORAL 20 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
269611,212,7897614100263,ANTITÓXICO BRAVET MERCEPTON ORAL 20 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
62857,4675,7896006208914,ANTIÁCIDO AGENER UNIÃO GAVIZ V OMEPRAZOL 10 MG - 10 COMPRIMIDOS NA CARTELA - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
17545,260278,7899800306817,APLICADOR DE COMPRIMIDO BBB PET PARA PET BLISTER,CÃES|GATOS|RÉPTEIS|PÁSSAROS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
28708,261373,7899090117209,AREIA HIGIÊNICA SANITÁRIA CAT MIA FINA PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,0
28708,261373,7899090117209,AREIA HIGIÊNICA SANITÁRIA CAT MIA FINA PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,10
1,261373,7899090117209,AREIA HIGIÊNICA SANITÁRIA CAT MIA FINA PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
311863,261373,7899090117209,AREIA HIGIÊNICA SANITÁRIA CAT MIA FINA PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,261373,7899090117209,AREIA HIGIÊNICA SANITÁRIA CAT MIA FINA PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
18218,261373,7899090117209,AREIA HIGIÊNICA SANITÁRIA CAT MIA FINA PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
